pose-00384	"Obama will work to reduce unintended pregnancy by guaranteeing equity in contraceptive coverage, providing sex education and offering rape victims accurate information about emergency contraception."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/403/increase-efforts-to-reduce-unintended-pregnancy/	None	obameter	Barack Obama	None	None	Increase efforts to reduce unintended pregnancy	2010-01-07T13:26:57	None	['Barack_Obama']
pose-01320	"Instruct the Treasury Secretary to label China a currency manipulator."	promise broken	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1412/declare-china-currency-manipulator/	None	trumpometer	Donald Trump	None	None	Declare China a currency manipulator	2017-01-17T09:07:49	None	['China']
pose-00590	"Phase in another 1 mill reduction (to the school property tax) over the next 7 years."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/614/reduce-property-tax-by-another-1-mill-over-next-7/	None	scott-o-meter	Rick Scott	None	None	Reduce property tax by another 1 mill over next 7 years	2010-12-21T09:36:20	None	['None']
pose-00053	"Require that all children have health care coverage. Barack Obama and Joe Biden will expand the number of options for young adults to get coverage by allowing young people up to age 25 to continue coverage through their parents' plans."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/56/require-children-to-have-health-insurance-coverage/	None	obameter	Barack Obama	None	None	Require children to have health insurance coverage	2010-01-07T13:26:46	None	['Joe_Biden', 'Barack_Obama']
pose-00923	"We must take back the raises that Carlos Alvarez gave. With more than 70 percent of the County’s operating budget comprised of salaries and benefits, this budget can’t be balanced otherwise.”	promise kept	https://www.politifact.com/florida/promises/carlos-o-meter/promise/955/take-back-raises/	None	carlos-o-meter	Carlos Gimenez	None	None	Take back raises	2011-07-14T16:09:44	None	['None']
pose-00259	"Will continue to work to ensure that the maximum Pell Grant award is increased for low-income students. Specifically, he will ensure that the award keeps pace with the rising cost of college inflation."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/275/expand-pell-grants-for-low-income-students/	None	obameter	Barack Obama	None	None	Expand Pell grants for low-income students	2010-01-07T13:26:53	None	['None']
pose-01282	“I would bring back waterboarding, and I’d bring back a hell of a lot worse than waterboarding,”	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1374/bring-back-waterboarding/	None	trumpometer	Donald Trump	None	None	Bring back waterboarding	2017-01-17T09:12:41	None	['None']
pose-01132	"During a second term Gov.Scott will propose amending Florida’s constitution to prevent families’ property taxes from increasing year after year if the value of their homes remains the same or goes down."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/1218/propose-amendment-curb-property-tax-increases/	None	scott-o-meter	Rick Scott	None	None	Propose an amendment to curb property tax increases	2014-12-30T10:50:38	None	['None']
pose-00062	"Establish an independent institute to guide reviews and research on comparative effectiveness to provide accurate and objective information."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/65/establish-an-independent-health-institute-to-provi/	None	obameter	Barack Obama	None	None	Establish an independent health institute to provide accurate and objective information	2010-01-07T13:26:47	None	['None']
pose-00608	"I want to offer parents a menu of options for their children, including but not limited to charter schools, private schools, homeschooling and virtual schools. I want to create an educational program that will allow parents to get creative in how to meet the distinctive needs of their children."	promise kept	https://www.politifact.com/florida/promises/scott-o-meter/promise/633/expand-school-options-for-parents/	None	scott-o-meter	Rick Scott	None	None	Expand school options for parents	2010-12-21T09:36:20	None	['None']
pose-00776	"Shrinking the size of state government by consolidating transportation agencies - some of which have overlapping or contradictory purposes. As governor, Roy Barnes created new transportation bureaucracy in an attempt to consolidate his power."	not yet rated	https://www.politifact.com/georgia/promises/deal-o-meter/promise/806/consolidate-transportation-agencies/	None	deal-o-meter	Nathan Deal	None	None	Consolidate transportation agencies	2011-01-06T16:27:46	None	['Roy_Barnes']
pose-01010	"We will publish a list of all insurers who offer health savings accounts."	promise broken	https://www.politifact.com/virginia/promises/bob-o-meter/promise/1088/promote-health-savings-accounts/	None	bob-o-meter	Bob McDonnell	None	None	Promote health savings accounts	2012-04-11T12:00:00	None	['None']
pose-00091	"Section 503 of the Rehabilitation Act requires the federal government and employers who are federal contractors to 'take affirmative action to employ and advance in employment qualified individuals with disabilities.' Yet, affirmative action in employment for adults with disabilities is not enforced with goals and timetables like the affirmative action requirements for people of color and women found in Executive Order No. 11246 and its progeny. As a result, affirmative action under the Rehabilitation Act is largely ineffective. Barack Obama will direct his Secretary of Labor to make changes to the regulations implementing Section 503 so that they more closely resemble those implementing Executive Order No. 11246."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/94/set-goals-and-timetables-for-implementing-section-/	None	obameter	Barack Obama	None	None	Set goals and timetables for implementing Section 503 of the Rehabilitation Act	2010-01-07T13:26:48	None	['Barack_Obama', 'Rehabilitation_Act_of_1973', 'Executive_(government)']
pose-01330	"If I become president, we're going to be saying Merry Christmas at every store. You can leave (happy holidays) at the corner. ...Other religions can do what they want.”	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1422/wont-say-happy-holidays/	None	trumpometer	Donald Trump	None	None	Won't say 'Happy Holidays'	2017-01-17T09:05:37	None	['None']
pose-00944	"As governor, Bob McDonnell will require an independent performance audit of the Department of Medical Assistance Services seeking cost savings while streamlining bureaucratic red tape and eliminating waste."	promise kept	https://www.politifact.com/virginia/promises/bob-o-meter/promise/978/audit-the-department-of-medical-assistance-service/	None	bob-o-meter	Bob McDonnell	None	None	Audit the Department of Medical Assistance Services	2011-09-09T12:56:22	None	['Bob_McDonnell']
pose-00285	"Currently, the Department of Justice makes grants available to state and local governments to establish drug courts. Barack Obama and Joe Biden will replicate these efforts within the federal criminal justice system by signing a law that would authorize federal magistrates to preside over drug courts and federal probation officers to oversee the offenders' compliance with drug treatment programs. They will ensure that our federal courts and probation offices have adequate resources to deal with this new program."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/301/enhance-drug-courts/	None	obameter	Barack Obama	None	None	Enhance drug courts	2010-01-07T13:26:54	None	['Joe_Biden', 'Barack_Obama', 'United_States_Department_of_Justice']
pose-01071	Create "a transportation lockbox. Funds that support our transportations system – and by extension, our economy – must be protected.	compromise	https://www.politifact.com/virginia/promises/macker-meter/promise/1154/create-lockbox-transportation-funds/	None	macker-meter	Terry McAuliffe	None	None	Create a lockbox for transportation funds	2014-01-17T12:40:05	None	['None']
pose-01323	"So here's what's going to happen: Within 24 hours, I'll get a call — the head of Carrier — and he'll say, 'Mr. President, we've decided to stay in the United States. That's what's going to happen. 100 percent."	promise kept	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1415/save-carrier-plant-indiana/	None	trumpometer	Donald Trump	None	None	Save the Carrier plant in Indiana	2017-01-17T09:07:06	None	['United_States']
pose-00759	Said he will cut the state's corporate income tax from 6 to 4 percent. "We need to give businesses in Georgia every possible incentive to create new jobs as well as preserve the jobs we have now. "	promise broken	https://www.politifact.com/georgia/promises/deal-o-meter/promise/789/will-cut-corporate-income-taxes-by-one-third/	None	deal-o-meter	Nathan Deal	None	None	Will cut corporate income taxes by one-third	2014-11-28T00:00:00	None	['Georgia_(U.S._state)']
pose-01169	Parents currently cannot seek state intervention until schools have performed inadequately for five years. This should change to two years.	compromise	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1259/allow-parents-petition-state-change-campus-managem/	None	abbott-o-meter	Greg Abbott	None	None	Allow parents to petition state to change campus management after two years of poor results	2015-01-20T14:00:00	None	['None']
pose-00829	In an interview with The Plain Dealer, FitzGerald said an inspector general would have power to refer criminal charges to appropriate authorities or recommend disciplinary action to the county executive and council.	promise kept	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/861/appoint-an-inspector-general/	None	fitz-o-meter	Ed FitzGerald	None	None	Appoint an inspector general	2011-01-20T13:56:11	None	['The_Plain_Dealer']
pose-00812	Continue "to commit state funding and resources for additional border security efforts in order to protect our communities and legitimate cross-border trade and travel, while enforcing the laws already on the books."	promise kept	https://www.politifact.com/texas/promises/perry-o-meter/promise/844/fund-additional-border-security-efforts/	None	perry-o-meter	Rick Perry	None	None	Fund additional border security efforts	2011-01-13T12:33:38	None	['None']
pose-00501	"I will sign a universal health care bill into law by the end of my first term as president that will cover every American and cut the cost of a typical family's premium by up to $2,500 a year."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/521/cut-cost-typical-familys-health-insurance-premium-/	None	obameter	Barack Obama	None	None	Cut the cost of a typical family's health insurance premium by up to $2,500 a year	2010-01-07T13:27:01	None	['United_States']
pose-01254	“I will ask, to appoint a special prosecutor. We have to investigate Hillary Clinton, and we have to investigate the investigation.”	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1345/appoint-special-prosecutor-investigate-hillary-cli/	None	trumpometer	Donald Trump	None	None	Appoint a special prosecutor to investigate Hillary Clinton	2017-01-17T08:53:04	None	['None']
pose-00254	Will support "increased funding for the Land and Water Conservation Fund, which supports land acquisition and maintenance of parks" and "will lead efforts to acquire and conserve new parks and public lands, focusing on ecosystems such as the Great Plains and Eastern forests which do not yet have the protection they deserve."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/270/increase-funding-for-the-land-and-water-conservati/	None	obameter	Barack Obama	None	None	Increase funding for the Land and Water Conservation Fund	2010-01-07T13:26:53	None	['None']
pose-01274	"I'm going to open up our libel laws so when they write purposely negative and horrible and false articles, we can sue them and win lots of money.”	stalled	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1365/open-libel-laws/	None	trumpometer	Donald Trump	None	None	Open up libel laws	2017-01-17T09:00:46	None	['None']
pose-00128	"Barack Obama supports plans to increase the size of the Army by 65,000 troops and the Marines by 27,000 troops. Increasing our end strength will help units retrain and re-equip properly between deployments and decrease the strain on military families."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/135/increase-the-size-of-the-army-and-marine-corps/	None	obameter	Barack Obama	None	None	Increase the size of the Army and Marine Corps	2010-01-07T13:26:49	None	['United_States_Marine_Corps', 'United_States_Army', 'Barack_Obama']
pose-00731	Will ask for the resignations of all state agency directors and managers, and will appoint or reappoint those dedicated to increasing productivity and reducing costs.	compromise	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/761/ask-for-resignations-of-top-state-managers-and-dir/	None	kitz-o-meter	John Kitzhaber	None	None	Ask for resignations of top state managers and directors	2011-01-14T11:59:57	None	['None']
pose-00457	"Will enter into a new partnership with state and local civic, political, and business leaders to enact a truly national infrastructure policy that recognizes that we must upgrade our infrastructure to meet the demands of a growing population, a changing economy, and our short and long-term energy challenges."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/477/upgrade-nations-infrastructure-through-new-partne/	None	obameter	Barack Obama	None	None	Upgrade nation's infrastructure through new partnership with state and local government	2010-01-07T13:27:00	None	['None']
pose-00231	"Will recruit math and science degree graduates to the teaching profession and will support efforts to help these teachers learn from professionals in the field. They will also work to ensure that all children have access to a strong science curriculum at all grade levels."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/247/recruit-math-and-science-degree-graduates-to-the-t/	None	obameter	Barack Obama	None	None	Recruit math and science degree graduates to the teaching profession	2010-01-07T13:26:52	None	['None']
pose-00267	Supports proposals "to devote billions of dollars annually to state game and fish agencies and federal land management agencies to help them ensure that fish and wildlife survive the impacts of climate change."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/283/fund-proposals-to-help-fish-and-game-survive-clima/	None	obameter	Barack Obama	None	None	Fund proposals to help fish and game survive climate change	2010-01-07T13:26:53	None	['None']
pose-00917	Bob's plan includes: ... plant 1,000 trees per year in our parks, medians and right of ways.	promise kept	https://www.politifact.com/florida/promises/buck-o-meter/promise/949/plant-1000-trees-per-year/	None	buck-o-meter	Bob Buckhorn	None	None	Plant 1,000 trees per year	2011-05-18T14:33:25	None	['None']
pose-00878	Will establish "a final Park East Plan that will turn the vacant land into job-generating development."	promise broken	https://www.politifact.com/wisconsin/promises/abele-o-meter/promise/910/establish-a-final-park-east-plan/	None	abele-o-meter	Chris Abele	None	None	Establish a 'final' Park East plan	2011-05-11T10:21:33	None	['None']
pose-00107	"Make the VA a leader of national health care reform. … This includes efforts to improve electronic records interoperability, expand effectiveness research, promote wellness programs, and instill more accountability for performance and quality improvement initiatives."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/112/make-the-veterans-administration-a-national-leader/	None	obameter	Barack Obama	None	None	Make the Veterans Administration a national leader in health reform	2010-01-07T13:26:48	None	['None']
pose-00952	"Whether through legislation or a blue ribbon governor's panel, Bob McDonnell will ensure bipartisan citizen involvement in the state legislative and congressional district redistricting process in 2010-2011."	compromise	https://www.politifact.com/virginia/promises/bob-o-meter/promise/986/ensure-citizen-input-in-redistricting/	None	bob-o-meter	Bob McDonnell	None	None	Ensure citizen input in redistricting	2011-09-09T12:56:22	None	['Bob_McDonnell']
pose-00667	"Require that all committees — especially the Rules Committee — webcast their proceedings and post complete transcripts online — with obvious exceptions for those panels dealing with state secrets and classified information."	compromise	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/697/webcast-committee-meetings/	None	gop-pledge-o-meter	John Boehner	None	None	Webcast committee meetings	2010-12-22T09:57:30	None	['None']
pose-00021	A tax credit for retirement savings up to $500 (couples) or $250 (singles). Phases out when incomes exceed $65,000 (couples) or $32,500 (single). Indexed for inflation.	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/23/create-a-retirement-savings-tax-credit-for-low-inc/	None	obameter	Barack Obama	None	None	Create a retirement savings tax credit for low incomes	2010-01-07T13:26:45	None	['None']
pose-00741	Said the Third Frontier program, which makes investments through bond sales to foster technology partnerships with universities, medical and other research centers to the private sector, has been tainted by bureaucrats and political influence and that it should be restructured so business executives control more of the money.	not yet rated	https://www.politifact.com/ohio/promises/kasich-o-meter/promise/771/restructure-third-frontier-program/	None	kasich-o-meter	John Kasich	None	None	Restructure Third Frontier program	2011-01-07T15:00:06	None	['None']
pose-00793	"Paying competitive market-based salaries for corrections staff, utilizing inmate labor to grow prison food, and competitively bidding health care contracts resulting in public prison costs that are as low as private prisons, prisoner costs would be reduced by $1 billion."	promise broken	https://www.politifact.com/florida/promises/scott-o-meter/promise/824/reduce-prisoner-costs-1-billion/	None	scott-o-meter	Rick Scott	None	None	Reduce prisoner costs by $1 billion	2011-01-12T11:22:14	None	['None']
pose-01234	"I will encourage greater partnerships within our education system to help more childcare facilities enhance programming and staffing to boost the number of 4-star and even 5-star facilities available to families. At the same time, I will ensure that the state continues to increase early childhood licensing standards so that we are always striving to create the highest quality early childcare programs possible."	in the works	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1325/improve-child-care-quality/	None	coop-o-meter	Roy Cooper	None	None	Improve child-care quality	2017-01-05T19:01:32	None	['None']
pose-01054	"As mayor, I will work to have service-learning implemented in all of St. Petersburg's public schools."	in the works	https://www.politifact.com/florida/promises/krise-o-meter/promise/1136/work-have-service-learning-implemented-all-st-pete/	None	krise-o-meter	Rick Kriseman	None	None	Work to have service-learning implemented in all of St. Petersburg's public schools	2013-12-31T12:17:07	None	['Saint_Petersburg']
pose-01078	“I pledge to preserve at least 400,000 acres of open space over the next four years."	stalled	https://www.politifact.com/virginia/promises/macker-meter/promise/1161/preserve-400000-acres-open-space/	None	macker-meter	Terry McAuliffe	None	None	Preserve 400,000 acres of open space	2014-01-17T12:41:34	None	['None']
pose-00886	"Abele pledged to work with stakeholders from all sides to combine employees from Milwaukee County, the State of Wisconsin, local municipalities, school districts, and other government entities to establish and focus on growing a purchasing pool large enough to negotiate lower costs in the health care marketplace."	promise broken	https://www.politifact.com/wisconsin/promises/abele-o-meter/promise/918/combine-state-local-public-employees-into-buying/	None	abele-o-meter	Chris Abele	None	None	Combine state, local public employees into buying pool for health insurance	2011-05-11T10:21:33	None	['Wisconsin', 'Milwaukee_County,_Wisconsin']
pose-00247	"Will reinvigorate the drinking water standards that have been weakened under the Bush administration and update them to address new threats. Will help communities by restoring better federal financing for water and wastewater treatment infrastructure, and will continue leadership in protecting national treasures like the Great Lakes from threats such as industrial pollution, water diversion, and invasive species. And will establish policies to help high-growth regions with the challenges of managing their water supplies."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/263/improve-water-quality/	None	obameter	Barack Obama	None	None	Improve water quality	2010-01-07T13:26:53	None	['None']
pose-00960	Will require intensive lifetime monitoring of violent sexual predators not eligible for civil commitment.	promise kept	https://www.politifact.com/virginia/promises/bob-o-meter/promise/995/expand-monitoring-of-sexual-predators/	None	bob-o-meter	Bob McDonnell	None	None	Expand monitoring of sexual predators	2011-09-09T12:56:22	None	['None']
pose-01118	Protect the Transportation Fund from raids	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/1203/protect-transportation-fund-raids/	None	walk-o-meter	Scott Walker	None	None	Protect the Transportation Fund from raids.	2017-11-21T15:56:35	None	['None']
pose-01164	"And your property taxes must be reduced so that you can actually own your own home."	in the works	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1254/cut-texas-property-taxes/	None	abbott-o-meter	Greg Abbott	None	None	Cut Texas property taxes	2015-02-27T18:00:39	None	['None']
pose-00101	Increase "the VA budget to recruit and retain more mental health professionals."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/105/increase-the-veterans-administration-budget-to-rec/	None	obameter	Barack Obama	None	None	Increase the Veterans Administration budget to recruit and retain more mental health professionals	2010-01-07T13:26:48	None	['None']
pose-00002	"Eliminating special tax breaks for oil and gas companies: including repealing special expensing rules, foreign tax credit benefits, and manufacturing deductions for oil and gas firms."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/2/eliminate-all-oil-and-gas-tax-loopholes/	None	obameter	Barack Obama	None	None	Eliminate all oil and gas tax loopholes	2010-01-07T13:26:45	None	['None']
pose-00187	"Barack Obama and Joe Biden will expand the U.S. government's bioforensics program for tracking the source of any biological weapon so that the U.S. will be able to rapidly identify any adversary who uses a biological weapon and respond surely and swiftly."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/201/expand-federal-bioforensics-program-for-tracking-b/	None	obameter	Barack Obama	None	None	Expand federal bioforensics program for tracking biological weapons	2010-01-07T13:26:51	None	['United_States', 'Joe_Biden', 'Barack_Obama']
pose-00056	"Invest $10 billion a year over the next five years to move the U.S. health care system to broad adoption of standards-based electronic health information systems, including electronic health records."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/59/invest-in-electronic-health-information-systems/	None	obameter	Barack Obama	None	None	Invest in electronic health information systems	2010-01-07T13:26:46	None	['United_States']
pose-00325	"Will lean forward to deploy a global climate change research and monitoring system that will work for decades to come. The recommendations in the recent National Research Council decadal survey on Earth observations from space will guide his priorities in this regard."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/342/deploy-a-global-climate-change-research-and-monito/	None	obameter	Barack Obama	None	None	Work toward deploying a global climate change research and monitoring system	2010-01-07T13:26:55	None	['United_States_National_Research_Council']
pose-00642	Will "work to ensure the government aggressively and effectively implements the sanctions (against Iran) with the tools Congress has provided."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/672/require-tough-enforcement-of-sanctions-against-ira/	None	gop-pledge-o-meter	John Boehner	None	None	Require tough enforcement of sanctions against Iran	2010-12-22T09:57:30	None	['Iran', 'United_States_Congress']
pose-00340	"Will ensure resources reach the communities that need it...Will streamline the application process so that communities feel that FEMA is a partner in reconstruction, not an opponent. They will elevate the federal rebuilding coordinator so that he or she reports directly to the president and so that rebuilding remains a national priority...Will work closely with the state to distribute critical infrastructure dollars. They also will ensure that no unnecessary red-tape or burdensome regulations are holding up state and local plans, while retaining the need for public accountability."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/357/shake-loose-federal-money-for-rebuilding-the-gulf-/	None	obameter	Barack Obama	None	None	Shake loose federal money for rebuilding the Gulf Coast	2010-01-07T13:26:56	None	['None']
pose-01104	Not support an increase in the state sales tax.	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/1188/not-support-increase-state-sales-tax/	None	walk-o-meter	Scott Walker	None	None	Not support an increase in the state sales tax	2015-01-04T12:18:01	None	['None']
pose-00307	"Will increase resources for the U.S. Department of Education's Arts Education Model Development and Dissemination Grants, which develop public/private partnerships between schools and arts organizations; also will engage the foundation and corporate community to increase support for public/private partnerships."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/324/expand-public-private-partnerships-between-schools/	None	obameter	Barack Obama	None	None	Expand public/private partnerships between schools and arts organizations	2010-01-07T13:26:55	None	['None']
pose-00050	"Income-based sliding scale tax credits will be provided for people and families who need it."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/53/give-tax-credits-to-those-who-need-help-to-pay-hea/	None	obameter	Barack Obama	None	None	Give tax credits to those who need help to pay health premiums	2010-01-07T13:26:46	None	['None']
pose-00544	Will "oppose any efforts to weaken Wisconsin’s 'Use Value' law that has kept property taxes on farms in check and helped family farms stay in business."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/567/oppose-efforts-to-weaken-use-value-law-as-it-rel/	None	walk-o-meter	Scott Walker	None	None	Oppose efforts to weaken "Use Value" law as it relates to farms	2010-12-20T23:16:36	None	['None']
pose-00636	Will "end the practice of packaging unpopular bills with 'must-pass' legislation to circumvent the will of the American people." Instead, "will advance major legislation one issue at a time."	promise broken	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/666/will-not-bundle-bills-into-must-pass-legislatio/	None	gop-pledge-o-meter	John Boehner	None	None	Will not bundle bills into "must-pass" legislation	2010-12-22T09:57:30	None	['United_States']
pose-00140	"There is presently no mechanism for civilians with special skill-sets (be they doctors, lawyers, engineers, city planners, agriculture specialists, police, etc.) and a sense of service, to be trained and organized to help their nation when it needs them. The Civilian Assistance Corps (modeled after similar auxiliary groups in Virginia and California) would provide each federal agency a pool of volunteer experts willing to deploy in crises. They would be pre-trained and screened for deployment to supplement departments' expeditionary teams. The creation of such a corps would ensure that true experts carry out tasks such as restoring electricity or creating banking systems, rather than the current practice of expecting already over-burdened soldiers to assume these roles."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/152/create-a-civilian-assistance-corps-that-would-orga/	None	obameter	Barack Obama	None	None	Create a Civilian Assistance Corps that would organize private sector professionals to help in times of need	2010-01-07T13:26:49	None	['California', 'Virginia']
pose-01231	"I will value teachers by a teacher pay policy that rewards experience and education that leads to improved student outcomes."	stalled	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1322/pay-teachers-based-education-level/	None	coop-o-meter	Roy Cooper	None	None	Pay teachers based on education level	2017-01-05T18:55:49	None	['None']
pose-00506	Will "get government out of the way of employers ... who will then help Wisconsin create 250,000 jobs by 2015, and as we create those new jobs, we will be able to add 10,000 new businesses.”	promise broken	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/526/create-250000-new-jobs/	None	walk-o-meter	Scott Walker	None	None	Create 250,000 new jobs	2013-01-09T14:43:19	None	['Wisconsin']
pose-00631	Will "allow individuals to buy health care coverage outside of the state in which they live."	promise broken	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/657/allow-purchase-of-health-insurance-across-state-li/	None	gop-pledge-o-meter	John Boehner	None	None	Allow purchase of health insurance across state lines	2010-12-22T09:57:30	None	['None']
pose-01242	"Each time state policymakers cut funding for public universities, the quality of education suffers, tuition goes up and the future of our workforce is jeopardized. As governor, I will push to reverse this economically disastrous trend and rebalance our state’s priorities."	not yet rated	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1333/increase-funding-public-universities/	None	coop-o-meter	Roy Cooper	None	None	Increase funding for public universities	2017-01-05T19:30:35	None	['None']
pose-00283	"Will work in a bipartisan way to eliminate disparities" between mandatory sentences for trafficking crack cocaine versus powder cocaine, which he believes has disproportionately filled our prison with young black and Latino drug users. "They will also repeal the mandatory minimum sentence for first-time offenders convicted of simple possession of crack, as crack is the only drug that a non-violent first-time offender can receive a mandatory minimum sentence for possessing."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/299/eliminate-disparity-in-sentencing-for-crack-and-co/	None	obameter	Barack Obama	None	None	Eliminate disparity in sentencing for crack and cocaine	2010-01-07T13:26:54	None	['None']
pose-01194	"Granting 'reduction' line-item veto authority to the Texas governor would give a fiscally responsible governor a useful tool to reduce spending without eviscerating appropriations entirely." Abbott said this change would require lawmakers to send voters a proposed constitutional amendment.	stalled	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1284/give-governor-power-reduce-not-eliminate-individua/	None	abbott-o-meter	Greg Abbott	None	None	Give the governor power to reduce, but not eliminate, individual spending items in state budget	2015-01-20T14:00:00	None	['Texas']
pose-00591	"Eliminate Florida's corporate income tax over seven years. Fully phasing out the corporate income tax over time will have a large positive benefit for Florida's economy while having a minimal impact on state revenues. Total state tax revenues will benefit from the dynamic economic growth created by the corporate income-tax phaseout."	stalled	https://www.politifact.com/florida/promises/scott-o-meter/promise/615/eliminate-floridas-corporate-income-tax-over-7-ye/	None	scott-o-meter	Rick Scott	None	None	Eliminate Florida's corporate income tax over 7 years	2011-05-07T11:01:05	None	['None']
pose-00713	Will expand "the number of magnet high schools, especially in math and science, health care and environmental studies."	not yet rated	https://www.politifact.com/oregon/promises/kitz-o-meter/promise/743/expand-magnet-schools/	None	kitz-o-meter	John Kitzhaber	None	None	Expand magnet schools	2011-01-04T21:58:42	None	['None']
pose-00858	"Online-accessible performance measure dashboards will be available on the county's website."	promise kept	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/890/post-countystat-dashboards-online/	None	fitz-o-meter	Ed FitzGerald	None	None	Post CountyStat dashboards online	2011-01-20T13:56:11	None	['None']
pose-00113	Will put "additional resources into enforcement and investigation in order to crack down on employers who are not following the letter and spirit of the law" in regards to military reservists.	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/118/dedicate-more-resources-to-fight-employment-discri/	None	obameter	Barack Obama	None	None	Dedicate more resources to fight employment discrimination against military reservists	2010-01-07T13:26:48	None	['None']
pose-00462	"Will double the federal Jobs Access and Reverse Commute (JARC) program to ensure that additional federal public transportation dollars flow to the highest-need communities and that urban planning initiatives take this aspect of transportation policy into account. JARC funds have been used to connect low-income workers around the country with job opportunities."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/482/double-federal-program-to-help-reverse-commuters/	None	obameter	Barack Obama	None	None	Double federal program to help "reverse" commuters who go from city to suburbs	2010-01-07T13:27:00	None	['None']
pose-00688	Chafee "supports hate crimes legislation in Rhode Island" [which has already been achieved federally and] designed to include feedom of gender expression."	promise kept	https://www.politifact.com/rhode-island/promises/linc-o-meter/promise/718/expand-hate-crimes-legislation-to-include-sexual/	None	linc-o-meter	Lincoln Chafee	None	None	Expand hate crimes legislation to include sexual orientation and gender identity of victim	2010-12-22T12:23:53	None	['Rhode_Island']
pose-00966	McDonnell will propose legislation to toughen Virginia’s identity theft laws. Individuals who obtain identities with the intent to sell or distribute them will be subject to a Class 4 felony. Further, in addition to any other offenses (grand larceny, for example), thieves who use stolen identities to buy merchandise, to impersonate a law enforcement officer, or to impede a criminal investigation, will be subject to a Class 5 felony.	promise kept	https://www.politifact.com/virginia/promises/bob-o-meter/promise/1001/seek-tougher-identity-theft-laws/	None	bob-o-meter	Bob McDonnell	None	None	Seek tougher identity theft laws	2011-09-09T12:56:22	None	['Virginia']
pose-00937	"I would also post my calendar on the Internet. Everyone should be able to see who I am meeting with and what we are discussing."	promise kept	https://www.politifact.com/florida/promises/carlos-o-meter/promise/970/post-mayors-calendar-internet/	None	carlos-o-meter	Carlos Gimenez	None	None	Post mayor's calendar on the Internet	2011-12-09T14:14:51	None	['None']
